Number of Jumps,Est_X_Local,Est_Y_Local,Est_Z_Local,Est_Roll_Local,Est_Pitch_Local,Est_Yaw_Local,Est_X_World,Est_Y_World,Est_Z_World,Est_Roll_World,Est_Pitch_World,Est_Yaw_World,Tag_Est_X,Tag_Est_Y,Tag_Est_Z,Tag_Est_Roll,Tag_Est_Pitch,Tag_Est_Yaw,Error_World,Error_Local
1,-26.40138244938617,-16.851213992687697,93.89898273563757,-3.140202630213192,0.0022008703446438735,0.00039368859486445425,25.006676462642304,15.00481318225048,-34.99382104552936,-0.001497126264910202,-0.0023053146433276318,-0.0003932916698422387,28.38971710205078,-1.701184868812561,128.83348083496094,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.000500788296285748,4.184752668431287,0.036933700620617745
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,28.38971710205078,-1.701184868812561,128.83348083496094,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,16.89305056732364,0.036933700620617745
1,-7.1723170017006765,-3.22832198087793,61.333211673143715,3.141445833757907,-0.00029838332157574384,-1.3663049656687485e-05,0.0,0.0,0.0,0.0,-0.0,0.0,-7.151073455810547,-3.2356343269348145,61.32108688354492,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.014104922643717543,0.02552977026251274
1,22.155894572957383,-3.3478463540173378,131.4254191808538,-3.1408248473408706,-0.005233008731345762,-0.00013329598598995097,-29.976875495395547,-0.0032161755935260494,-69.98427897777303,-0.000913979397357274,0.004934745094548546,0.00011484822155761187,22.848926544189453,-3.2356343269348145,131.3210906982422,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.023556574162228117,0.011397074671577911,0.02552977026251274
1,-3.7056732713522704,-15.024083842087522,88.44081162201849,-3.14071818923722,0.00022782034215000613,3.7714582577441067e-05,25.006676462642304,15.00481318225048,-34.99382104552936,-0.001497126264910202,-0.0023053146433276318,-0.0003932916698422387,-3.7209396362304688,-14.942170143127441,88.44039154052734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.000500788296285748,0.01345309297455799,0.19729529510256139
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-3.7209396362304688,-14.942170143127441,88.44039154052734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715500075050443,3.717677352688,0.19729529510256139
1,-7.1723170017006765,-3.22832198087793,61.333211673143715,3.141445833757907,-0.00029838332157574384,-1.3663049656687485e-05,0.0,0.0,0.0,0.0,-0.0,0.0,-3.7209396362304688,-14.942170143127441,88.44039154052734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,4.314381495157086,0.19729529510256139
1,22.155894572957383,-3.3478463540173378,131.4254191808538,-3.1408248473408706,-0.005233008731345762,-0.00013329598598995097,-29.976875495395547,-0.0032161755935260494,-69.98427897777303,-0.000913979397357274,0.004934745094548546,0.00011484822155761187,-3.7209396362304688,-14.942170143127441,88.44039154052734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.023556574162228117,0.3458676325711565,0.19729529510256139
1,-15.114643771433078,-14.552441664625984,90.60427050441464,3.141019286821015,-0.0005926096400442769,-9.407182285321311e-05,24.98857016607397,14.995809871393291,-34.98450113623337,0.0006024860349221772,0.0008198539866199192,9.195736724635881e-05,-15.065008163452148,-14.610920906066895,90.61666870117188,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.019563105317139673,0.013193836995412767,0.0161043513434996
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-15.065008163452148,-14.610920906066895,90.61666870117188,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715500075050443,3.250441226332569,0.0161043513434996
1,9.949549824083304,0.38740003309749926,55.62334663384879,-3.1415636116384014,0.00022730112743196376,-2.471463445702834e-06,0.0,0.0,0.0,0.0,-0.0,0.0,9.934991836547852,0.38907942175865173,55.616668701171875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.009123665254058722,0.0161043513434996
1,22.155894572957383,-3.3478463540173378,131.4254191808538,-3.1408248473408706,-0.005233008731345762,-0.00013329598598995097,-29.976875495395547,-0.0032161755935260494,-69.98427897777303,-0.000913979397357274,0.004934745094548546,0.00011484822155761187,9.934991836547852,0.38907942175865173,55.616668701171875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.023556574162228117,1.5095380146288164,0.0161043513434996
1,-19.757084416765395,-13.097905696943236,92.73945607303699,-3.1411192031585045,0.0007154854618764344,0.00010118479904013599,24.95533254608209,15.009061867609713,-34.95912827576301,-9.90789142353619e-05,0.0003157959126532789,-0.00013519139211804236,-19.83629035949707,-13.056000709533691,92.7762680053711,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.05292573539706069,0.04631742850820331,0.06652824188595109
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-19.83629035949707,-13.056000709533691,92.7762680053711,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715500075050443,7.666664896213803,0.06652824188595109
1,5.22576696322848,1.9230119073985115,57.787859650372376,-3.141218250166218,0.0010312913946835247,-3.407745522023453e-05,0.0,0.0,0.0,0.0,-0.0,0.0,5.1637091636657715,1.9439992904663086,57.776268005371094,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.016393244613212232,0.06652824188595109
1,22.155894572957383,-3.3478463540173378,131.4254191808538,-3.1408248473408706,-0.005233008731345762,-0.00013329598598995097,-29.976875495395547,-0.0032161755935260494,-69.98427897777303,-0.000913979397357274,0.004934745094548546,0.00011484822155761187,5.1637091636657715,1.9439992904663086,57.776268005371094,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.023556574162228117,0.7812019709097058,0.06652824188595109
1,-27.897699735103227,-14.491529561109985,92.52425847393495,3.141410403421302,-0.0003505740045858543,-5.527819431687037e-05,24.990189392883302,14.996601974783093,-35.00312070994671,0.00012404181745201106,0.0006874027220026818,5.243230390707038e-05,-27.861690521240234,-14.5120849609375,92.52249145507812,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.004106217284025604,0.008896576927753586,0.02486039789425383
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-27.861690521240234,-14.5120849609375,92.52249145507812,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,11.641295822616783,0.02486039789425383
1,-2.8431431007962615,0.49213626232423185,57.53849459027603,3.141534407217914,0.0003368355758696325,-2.889375561724273e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-2.8616902828216553,0.4879150092601776,57.52248764038086,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.015104216945601934,0.02486039789425383
1,28.87947562725831,0.4553709360739104,126.9762091730118,-3.141360285766772,0.013913378083813382,-4.967544745956221e-05,-29.99609098320101,-0.00160508449082164,-69.81794541933296,-0.0002913154256834557,-0.013576527465898377,5.083431561496601e-05,27.138309478759766,0.4879150092601776,127.52249145507812,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.16884289246257822,0.15933513659274467,0.02486039789425383
1,-26.85313869377807,-18.712640200536825,96.46987016417188,-3.1397654137731585,0.0026593641031140976,0.000515854804953858,25.005367886801935,15.006348730969897,-35.002985846843934,-0.0017345126483694299,-0.0026155139413656346,-0.0005081516558167381,-27.11168670654297,-18.52018928527832,96.40884399414062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007329139320439992,0.024463507845538857,0.02052281548588461
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-27.11168670654297,-18.52018928527832,96.40884399414062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,14.09016063635113,0.02052281548588461
1,-2.109501789315123,-3.5251591219366083,61.428631735871406,-3.141501269485523,4.474125934664782e-05,3.087856018715674e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-2.1116867065429688,-3.520188570022583,61.40884017944336,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.01995700107682552,0.02052281548588461
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,27.88831329345703,-3.520188570022583,131.40884399414062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,0.11294601232322066,0.02052281548588461
1,-8.778731501565579,-15.571778201203397,87.61294854209865,3.134841278209032,-0.003681782129421448,-0.00065297883191244,25.005367886801935,15.006348730969897,-35.002985846843934,-0.0017345126483694299,-0.0026155139413656346,-0.0005081516558167381,-8.441078186035156,-16.162105560302734,87.49041748046875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007329139320439992,0.04774670103140011,0.9521881519312216
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-8.441078186035156,-16.162105560302734,87.49041748046875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715500075050443,2.737862882332749,0.9521881519312216
1,-2.109501789315123,-3.5251591219366083,61.428631735871406,-3.141501269485523,4.474125934664782e-05,3.087856018715674e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-8.441078186035156,-16.162105560302734,87.49041748046875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,6.513215051509633,0.9521881519312216
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,-8.441078186035156,-16.162105560302734,87.49041748046875,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,3.4488786204298947,0.9521881519312216
1,-21.8932599398744,-10.851412800397908,89.42911523985954,3.1397778386240796,-0.0036058652798914904,-0.0004379810503022558,25.005602966853445,15.002972493411587,-34.98530818437816,0.001797045953366417,0.003531182149038362,0.00045017681864363925,-21.564342498779297,-11.021705627441406,89.48170471191406,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007234273119699708,0.00625809623755913,0.019584557829430766
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-21.564342498779297,-11.021705627441406,89.48170471191406,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,6.079037144669613,0.019584557829430766
1,3.4331595725877118,3.9811565410423073,54.50091367271515,3.1415733266159833,-7.389058564178383e-05,5.7194329850079676e-06,0.0,0.0,0.0,0.0,-0.0,0.0,3.4356565475463867,3.978294849395752,54.4817008972168,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.019175380752642468,0.019584557829430766
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,3.4356565475463867,3.978294849395752,54.4817008972168,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,5.539336676127704,0.019584557829430766
1,-7.906584913179079,-16.988253741036374,90.7684832602708,3.1413657875709085,-7.514404442197639e-05,-1.8567924217576667e-05,25.005602966853445,15.002972493411587,-34.98530818437816,0.001797045953366417,0.003531182149038362,0.00045017681864363925,-7.891941070556641,-16.99172019958496,90.68745422363281,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007230458422434083,0.07996745405718286,0.3687924057551408
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-7.891941070556641,-16.99172019958496,90.68745422363281,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715881544777005,0.18869311893242013,0.3687924057551408
1,3.4331595725877118,3.9811565410423073,54.50091367271515,3.1415733266159833,-7.389058564178383e-05,5.7194329850079676e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-7.891941070556641,-16.99172019958496,90.68745422363281,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,3.5363190859561797,0.3687924057551408
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,-7.891941070556641,-16.99172019958496,90.68745422363281,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,0.2542661764030356,0.3687924057551408
1,-1.1298089599048338,-14.077812385652967,84.68823037935994,-3.1414275973002503,2.044180588581148e-05,3.5778845624758476e-06,25.005602966853445,15.002972493411587,-34.98530818437816,0.001797045953366417,0.003531182149038362,0.00045017681864363925,-1.136148452758789,-14.06305980682373,84.68115997314453,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007230458422434083,0.00930831504734897,0.3573362698663539
2,-37.34250203391047,14.715995175209697,80.20714291215921,-3.0784741177870676,-0.343662148877471,-0.18554759527548773,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-1.136148452758789,-14.06305980682373,84.68115997314453,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715881544777005,8.041782676354927,0.3573362698663539
1,3.4331595725877118,3.9811565410423073,54.50091367271515,3.1415733266159833,-7.389058564178383e-05,5.7194329850079676e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-1.136148452758789,-14.06305980682373,84.68115997314453,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.3694445120844563,0.3573362698663539
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,-1.136148452758789,-14.06305980682373,84.68115997314453,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,3.2476280739171557,0.3573362698663539
1,21.646352283629728,-18.15816860366386,91.14730482595097,3.1415076120456185,0.00010091581576874549,2.0203588351542696e-05,25.005602966853445,15.002972493411587,-34.98530818437816,0.001797045953366417,0.003531182149038362,0.00045017681864363925,21.630970001220703,-18.16065788269043,91.12744903564453,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007230458422434083,0.02198033165282709,0.41923162544862963
2,-34.38213119084854,8.16138507805626,73.84019498238655,-3.0781415369560183,-0.34346051913241754,-0.18546082340506806,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-34.37604327745997,8.188703329488249,73.82217068484043,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.09715881544777005,0.016086590381036103,0.41923162544862963
1,3.4331595725877118,3.9811565410423073,54.50091367271515,3.1415733266159833,-7.389058564178383e-05,5.7194329850079676e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-34.37604327745997,8.188703329488249,73.82217068484043,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0,18.28535747842318,0.41923162544862963
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,-34.37604327745997,8.188703329488249,73.82217068484043,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0911590440663872,13.12119367010564,0.41923162544862963
1,6.8315899782184015,-13.634048647161766,95.71928449819991,3.139875097408576,0.0008508392271327263,0.00012121766185257341,25.005602966853445,15.002972493411587,-34.98530818437816,0.001797045953366417,0.003531182149038362,0.00045017681864363925,6.753396987915039,-13.807354927062988,95.74447631835938,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.007234273119699708,0.04392457831957586,0.38005375024166116
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-49.01275759136654,15.059333655013802,73.40818034813447,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0971511860532388,0.022676688752582663,0.38005375024166116
1,3.4331595725877118,3.9811565410423073,54.50091367271515,3.1415733266159833,-7.389058564178383e-05,5.7194329850079676e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-49.01275759136654,15.059333655013802,73.40818034813447,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0,13.799701635374376,0.38005375024166116
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,-49.01275759136654,15.059333655013802,73.40818034813447,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0911590440663872,10.104904870548381,0.38005375024166116
1,-22.74662934131717,-11.268971161456525,94.82090261125511,3.1399162465203947,-0.0033381679349276314,-0.0003967008580027384,24.98508349962951,15.000731346641672,-34.936023306361804,0.0019399704765809028,0.003542325031005945,0.0003920423663593734,-22.433073043823242,-11.445018768310547,94.92738342285156,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.057092452027461604,0.05111192782788976,0.025210792876206894
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-22.433073043823242,-11.445018768310547,94.92738342285156,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,11.160676278499409,0.025210792876206894
1,2.57889629729723,3.539046698995039,59.94282043413749,-3.1413305077090388,0.00020493267721960338,-1.1131475003802983e-05,0.0,0.0,0.0,0.0,-0.0,0.0,2.5669267177581787,3.554980754852295,59.9273796081543,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.014971707270404977,0.025210792876206894
1,26.947858376860307,-3.6489837084263983,131.71674296601702,-3.1406417271972726,-0.007259056166147105,-0.0002012753595598419,-30.019410175917898,0.005268074510284659,-70.09085590167032,-0.0008580950973120021,0.007303967605231349,0.0001981289335445981,2.5669267177581787,3.554980754852295,59.9273796081543,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0911590440663872,0.500710677443891,0.025210792876206894
1,-22.74662934131717,-11.268971161456525,94.82090261125511,3.1399162465203947,-0.0033381679349276314,-0.0003967008580027384,24.98508349962951,15.000731346641672,-34.936023306361804,0.0019399704765809028,0.003542325031005945,0.0003920423663593734,2.5669267177581787,3.554980754852295,59.9273796081543,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.057092452027461604,2.06294169831439,0.025210792876206894
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,2.5669267177581787,3.554980754852295,59.9273796081543,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,16.541500994960202,0.025210792876206894
1,-14.478375468760708,-4.580485682760275,55.03128835983754,3.1415725156851995,-6.281677023346001e-05,-5.297478728915082e-06,0.0,0.0,0.0,0.0,-0.0,0.0,-14.471315383911133,-4.58036994934082,55.01821517944336,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.01440188928635422,0.014858204397794839
1,16.365524930788077,-4.34853841872794,125.025267441232,3.1397721345295726,0.006551457625737862,0.00022720028002886175,-30.015584886059138,-0.0028726665733822543,-70.091444482712,0.0018019232703855139,-0.006613854551420109,-0.00024429764793731235,15.528684616088867,-4.58036994934082,125.01821899414062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09019402643335184,0.10459851596419867,0.014858204397794839
1,-18.328708856217897,-18.561122118404406,96.76965421526927,-3.1411903822316005,0.00036821442822245387,7.299406266981678e-05,25.03636749701337,15.026025985169571,-35.09008123737576,-0.0002980781250206532,-0.0005672796424836512,-8.412710943030433e-05,-18.340421676635742,-18.496055603027344,96.64400482177734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09774756702226739,0.13121230415885066,0.03296048696156191
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-18.340421676635742,-18.496055603027344,96.64400482177734,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09715500075050443,9.864960944860897,0.03296048696156191
1,6.65120400012308,-3.504703766906318,61.674688268995965,-3.1414885017218164,-0.0001990434711795025,-1.124281017038524e-05,0.0,0.0,0.0,0.0,-0.0,0.0,6.659578800201416,-3.496056079864502,61.644004821777344,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.03004778152233456,0.03296048696156191
1,16.365524930788077,-4.34853841872794,125.025267441232,3.1397721345295726,0.006551457625737862,0.00022720028002886175,-30.015584886059138,-0.0028726665733822543,-70.091444482712,0.0018019232703855139,-0.006613854551420109,-0.00024429764793731235,6.659578800201416,-3.496056079864502,61.644004821777344,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09018639703882059,10.531032050510774,0.03296048696156191
1,-14.40282670392902,-10.36473054470395,98.59248247408806,-3.1392249293896985,0.003310402429147622,0.00035099296585882717,25.04538888515476,14.98898392353704,-34.99881862638586,-0.0029051986058522116,-0.0044363581190144784,-0.000254315879899859,-14.729058265686035,-10.12178897857666,98.53042602539062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.02039265515651323,0.03846964320348434,0.08229778223574835
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-14.729058265686035,-10.12178897857666,98.53042602539062,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,10.733167893477386,0.08229778223574835
1,10.202619468495662,4.914501884735039,63.558492946246034,3.1410536489808427,-0.0011249496987848898,8.70565515250179e-05,0.0,0.0,0.0,0.0,-0.0,0.0,10.270941734313965,4.87821102142334,63.53042221069336,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.019551327646027516,0.08229778223574835
1,16.365524930788077,-4.34853841872794,125.025267441232,3.1397721345295726,0.006551457625737862,0.00022720028002886175,-30.015584886059138,-0.0028726665733822543,-70.091444482712,0.0018019232703855139,-0.006613854551420109,-0.00024429764793731235,10.270941734313965,4.87821102142334,63.53042221069336,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09019402643335184,13.389369942622253,0.08229778223574835
1,-15.808008535821681,-16.08974964204471,97.27232821257928,-3.138486186272547,0.0031070078694709026,0.0005141804459951474,24.990008957703935,14.994429476254197,-34.94675627820264,-0.0031110755925077187,-0.0030347472706934047,-0.0005036459113193579,-16.12679100036621,-15.783326148986816,97.31398010253906,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.04822230738839295,0.04264588543153991,0.013972054017766924
2,-49.02567355913183,15.036984565696704,73.43179732808485,-3.0782209687910784,-0.34347243515729076,-0.18541389484112922,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-16.12679100036621,-15.783326148986816,97.31398010253906,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0971511860532388,9.613602693746472,0.013972054017766924
1,8.87877721543374,-0.7845088688144131,62.326736152970135,3.141586499630561,7.384560050738054e-05,8.634594668029701e-07,0.0,0.0,0.0,0.0,-0.0,0.0,8.873208999633789,-0.7833260297775269,62.3139762878418,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.0,0.013431204742289538,0.013972054017766924
1,16.365524930788077,-4.34853841872794,125.025267441232,3.1397721345295726,0.006551457625737862,0.00022720028002886175,-30.015584886059138,-0.0028726665733822543,-70.091444482712,0.0018019232703855139,-0.006613854551420109,-0.00024429764793731235,8.873208999633789,-0.7833260297775269,62.3139762878418,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.09019402643335184,11.741623375592113,0.013972054017766924
1,20.146772691932256,-16.546924639165738,97.90460706631866,-3.1414758728343215,-0.00020939189757344928,-3.08362660871229e-05,24.990008957703935,14.994429476254197,-34.94675627820264,-0.0031110755925077187,-0.0030347472706934047,-0.0005036459113193579,20.16733169555664,-16.531387329101562,97.86937713623047,[1. 0. 0.],[ 0. -1.  0.],[ 0.  0. -1.],0.048218492691127324,0.03248877735732947,0.2340970280160079
2,-37.764825718718654,10.050589731882317,79.78492975977326,-3.078508191822334,-0.3433759633875633,-0.1855035273193153,54.97732774035432,-10.034947091161929,-25.272548932466997,0.00803670281794534,0.3480581006877252,0.1771315709621837,-37.77053569322675,10.04738015993712,79.76128645758479,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.09715881544777005,0.019167638589308922,0.2340970280160079
1,8.87877721543374,-0.7845088688144131,62.326736152970135,3.141586499630561,7.384560050738054e-05,8.634594668029701e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-37.77053569322675,10.04738015993712,79.76128645758479,[ 0.92541655 -0.16317591  0.34202012],[-0.17364818 -0.98480773  0.        ],[ 0.33682406 -0.05939117 -0.93969262],0.0,14.466471796609277,0.2340970280160079
